date,price,volume
2022-07-04,1151.0,1266934953.326424
2022-07-05,1132.5,1578654373.510018
2022-07-06,1186.57,1388074909.874991
2022-07-07,1237.49,1208160386.338313
2022-07-08,1214.04,1466331923.650613
2022-07-09,1217.02,702039918.546905
2022-07-10,1168.36,1200593502.215751
2022-07-11,1096.4,1370709630.79611
2022-07-12,1038.58,1347752238.274621
2022-07-13,1115.0,2158672347.758078
2022-07-14,1193.42,1816929082.732882
2022-07-15,1231.25,1794058728.784521
2022-07-16,1355.85,1936527899.325491
2022-07-17,1338.65,1687064377.69842
2022-07-18,1581.04,2980357374.792685
2022-07-19,1542.32,2856463586.860909
2022-07-20,1521.58,2109332407.426856
2022-07-21,1575.45,1897833300.997763
2022-07-22,1535.27,1865036182.28467
2022-07-23,1548.67,1310964570.189478
2022-07-24,1597.7,1616289077.628875
2022-07-25,1440.79,2151224738.816661
2022-07-26,1449.12,1684928509.399578
2022-07-27,1635.74,2305847817.810582
2022-07-28,1724.52,2644280824.310781
2022-07-29,1721.68,2061258807.226787
2022-07-30,1697.0,1257726968.665854
2022-07-31,1678.12,1186613538.121665
2022-08-01,1630.28,1328136208.959454
2022-08-02,1630.91,1745550410.998945
2022-08-03,1618.16,1276328467.022254
2022-08-04,1607.96,1190650505.148946
2022-08-05,1736.81,1688798692.307331
2022-08-06,1690.6,899479880.987209
2022-08-07,1700.19,745750151.382087
2022-08-08,1777.05,1379905145.703021
2022-08-09,1702.76,1406671817.085673
2022-08-10,1853.57,2346974815.067056
2022-08-11,1880.19,2093718964.800632
2022-08-12,1958.28,1363895150.810113
2022-08-13,1983.55,1382235354.292491
2022-08-14,1935.31,1122186881.223951
2022-08-15,1899.06,1824203091.995667
2022-08-16,1876.67,1173013843.338048
2022-08-17,1834.25,1781033503.423426
2022-08-18,1846.39,1126844899.607746
2022-08-19,1609.01,2447147973.005891
2022-08-20,1576.04,1468671141.090122
2022-08-21,1618.13,1255041865.224435
2022-08-22,1624.66,1483442567.236265
2022-08-23,1665.41,1528222432.851831
2022-08-24,1656.56,1228169659.887394
2022-08-25,1695.11,1023691864.190439
2022-08-26,1508.18,1862598061.318201
2022-08-27,1491.06,1125859038.154537
2022-08-28,1426.76,805616000.739226
2022-08-29,1551.8,1230281044.880169
2022-08-30,1524.59,1551625838.938324
2022-08-31,1554.1,1497596316.300993
2022-09-01,1586.16,1133222116.032772
2022-09-02,1575.35,1471855448.359926
2022-09-03,1557.46,500057144.518217
2022-09-04,1579.28,463177013.875988
2022-09-05,1617.8,797702531.399046
2022-09-06,1559.01,1650513284.852848
2022-09-07,1630.0,1326011621.853752
2022-09-08,1635.37,1050551822.40818
2022-09-09,1718.23,1425281242.15555
2022-09-10,1774.12,713890164.182501
2022-09-11,1766.11,720937620.963401
2022-09-12,1716.37,1093457780.4845
2022-09-13,1574.4,1871967439.649553
2022-09-14,1638.39,1222499363.046366
2022-09-15,1472.75,2095367507.332334
2022-09-16,1433.9,1006033555.197481
2022-09-17,1468.83,608805593.714315
2022-09-18,1334.51,1118416540.560697
2022-09-19,1375.98,1293086590.941432
2022-09-20,1322.93,889324871.236183
2022-09-21,1245.78,1582450799.937471
2022-09-22,1326.46,1165151398.830096
2022-09-23,1327.25,1273403019.692522
2022-09-24,1317.13,687931980.008602
2022-09-25,1294.63,674560079.182339
2022-09-26,1336.17,1048795559.358857
2022-09-27,1328.02,1170630640.626625
2022-09-28,1337.2,1199743172.385301
2022-09-29,1335.7,1022673511.086711
2022-09-30,1328.72,991505362.265307
2022-10-01,1311.79,332930112.025412
2022-10-02,1276.72,482595051.281717
2022-10-03,1323.09,631178676.535611
2022-10-04,1361.49,641511283.398288
2022-10-05,1352.2,649745323.368146
2022-10-06,1352.06,783638743.155702
2022-10-07,1331.1,659508723.354053
2022-10-08,1315.48,269448439.339348
2022-10-09,1323.13,245547831.320531
2022-10-10,1290.03,515800751.338415
2022-10-11,1280.11,550448836.809297
2022-10-12,1294.44,478797824.541982
2022-10-13,1287.08,1183462907.930145
2022-10-14,1296.27,883059208.714464
2022-10-15,1274.92,368914560.658213
2022-10-16,1305.95,379290237.639458
2022-10-17,1331.4,606979972.119024
2022-10-18,1310.71,755297911.29191
2022-10-19,1285.09,478516630.187023
2022-10-20,1282.57,552593958.212735
2022-10-21,1299.75,600999941.106533
2022-10-22,1313.61,290111447.628081
2022-10-23,1364.2,576212623.600304
2022-10-24,1343.61,822740466.673396
2022-10-25,1459.74,1612140846.305157
2022-10-26,1566.1,1896388070.249785
2022-10-27,1514.05,1345399838.037334
2022-10-28,1554.41,1309517416.241141
2022-10-29,1619.55,1477815830.639173
2022-10-30,1590.44,762732547.091583
2022-10-31,1572.69,1283098004.765737
2022-11-01,1578.48,836251567.424643
2022-11-02,1518.34,1534786415.439207
2022-11-03,1531.01,863253444.76684
2022-11-04,1644.78,1503427052.720768
2022-11-05,1626.98,577061606.733728
2022-11-06,1568.29,668569491.577513
2022-11-07,1568.1,1013046543.980439
2022-11-08,1334.77,3356475001.545905
2022-11-09,1102.73,3021176147.396161
2022-11-10,1299.28,2443394252.530366
2022-11-11,1289.28,1652414528.520891
2022-11-12,1257.25,693031301.598889
2022-11-13,1221.49,676891239.244159
2022-11-14,1243.28,1152982945.602032
2022-11-15,1253.23,798023541.208052
2022-11-16,1216.17,826025937.836291
2022-11-17,1200.43,638342419.855931
2022-11-18,1212.58,437658373.674359
2022-11-19,1217.67,254211466.151609
2022-11-20,1142.21,625008081.79912
2022-11-21,1107.34,1031424505.498328
2022-11-22,1139.6,831782462.696527
2022-11-23,1184.52,741271142.430098
2022-11-24,1203.73,583303022.423642
2022-11-25,1199.3,465159072.757305
2022-11-26,1205.6,461938380.004201
2022-11-27,1193.88,347218857.867976
2022-11-28,1167.77,560568777.560251
2022-11-29,1216.49,617963786.601915
2022-11-30,1294.46,1038748742.503758
2022-12-01,1276.41,550769676.044084
2022-12-02,1295.59,475691291.455063
2022-12-03,1240.51,441457418.331919
2022-12-04,1279.41,409404653.048475
2022-12-05,1259.41,501560285.699509
2022-12-06,1271.32,379095106.355305
2022-12-07,1231.18,492706380.526734
2022-12-08,1280.18,509776313.423839
2022-12-09,1263.1,518804946.771469
2022-12-10,1266.35,231301933.590191
2022-12-11,1263.01,229443304.733031
2022-12-12,1275.4,456347758.277843
2022-12-13,1320.69,859595295.378895
2022-12-14,1307.44,734778540.993996
2022-12-15,1266.54,499233719.985679
2022-12-16,1166.83,907833696.288013
2022-12-17,1187.16,387145994.352974
2022-12-18,1183.06,298608427.352787
2022-12-19,1167.82,349312990.374414
2022-12-20,1216.94,561079146.680025
2022-12-21,1213.78,297776619.126343
2022-12-22,1217.71,406520096.766709
2022-12-23,1219.99,340146608.67751
2022-12-24,1220.41,150864338.673479
2022-12-25,1218.51,280833354.711449
2022-12-26,1228.11,198389481.179895
2022-12-27,1211.55,319100139.542709
2022-12-28,1190.15,439875906.992195
2022-12-29,1200.49,298245107.21298
2022-12-30,1199.99,317524824.577787
2022-12-31,1196.13,167161720.78087
2023-01-01,1200.34,141014996.655708
2023-01-02,1214.0,306657437.527479
2023-01-03,1214.55,249325343.252245
2023-01-04,1256.9,571805761.158055
2023-01-05,1251.24,341379819.27811
2023-01-06,1269.14,429648347.112603
2023-01-07,1264.07,163760550.011656
2023-01-08,1290.16,271373377.530058
2023-01-09,1320.39,766640085.930397
2023-01-10,1335.62,611680590.741332
2023-01-11,1389.39,635118946.429521
2023-01-12,1415.92,1231660847.868249
2023-01-13,1451.2,709963291.541629
2023-01-14,1549.9,1444283818.189171
2023-01-15,1552.52,596626752.297843
2023-01-16,1576.94,897953752.929984
2023-01-17,1565.57,797552620.187337
2023-01-18,1511.43,1172243167.729863
2023-01-19,1551.09,473220810.93493
2023-01-20,1658.52,702227917.870663
2023-01-21,1626.66,815990095.346851
2023-01-22,1627.44,703883818.617405
2023-01-23,1626.29,662442276.006642
2023-01-24,1555.97,742483248.778448
2023-01-25,1611.94,1010958308.523259
2023-01-26,1601.09,856294452.549072
2023-01-27,1597.62,810894459.592812
2023-01-28,1572.1,496009423.632769
2023-01-29,1644.72,892135111.02851
2023-01-30,1566.2,945663093.918117
2023-01-31,1585.33,550862274.147693
2023-02-01,1641.68,757974339.888151
2023-02-02,1643.12,1052104526.872657
2023-02-03,1663.52,766949169.430422
2023-02-04,1666.38,514857995.985798
2023-02-05,1629.02,680127291.926744
2023-02-06,1614.29,626831152.687586
2023-02-07,1671.03,743635216.728552
2023-02-08,1650.43,695793337.577435
2023-02-09,1545.35,1054014372.583392
2023-02-10,1513.06,743164643.511499
2023-02-11,1538.51,440657107.728338
2023-02-12,1514.83,438014692.308034
